year,province_name,province_code,city_name,city_code,enterprise_registration_count,individual_business_registration_count
2017,宁夏回族自治区,640000,固原市,640400,10994,5788
2018,宁夏回族自治区,640000,固原市,640400,14407,9737
2019,宁夏回族自治区,640000,固原市,640400,12834,8528
2020,宁夏回族自治区,640000,固原市,640400,11903,7980
2021,宁夏回族自治区,640000,固原市,640400,11368,8334
2022,宁夏回族自治区,640000,固原市,640400,9024,6664
2023,宁夏回族自治区,640000,固原市,640400,6472,5152
2000,宁夏回族自治区,640000,中卫市,640500,1991,1496
2001,宁夏回族自治区,640000,中卫市,640500,755,377
2002,宁夏回族自治区,640000,中卫市,640500,738,348
2003,宁夏回族自治区,640000,中卫市,640500,1389,753
2004,宁夏回族自治区,640000,中卫市,640500,3265,2387
2005,宁夏回族自治区,640000,中卫市,640500,2787,1963
2006,宁夏回族自治区,640000,中卫市,640500,2310,1442
2007,宁夏回族自治区,640000,中卫市,640500,4965,3723
2008,宁夏回族自治区,640000,中卫市,640500,6755,4515
2009,宁夏回族自治区,640000,中卫市,640500,9142,6171
2010,宁夏回族自治区,640000,中卫市,640500,7851,5507
2011,宁夏回族自治区,640000,中卫市,640500,6913,4942
2012,宁夏回族自治区,640000,中卫市,640500,7538,5663
2013,宁夏回族自治区,640000,中卫市,640500,8051,6068
2014,宁夏回族自治区,640000,中卫市,640500,9616,6503
2015,宁夏回族自治区,640000,中卫市,640500,11491,7947
2016,宁夏回族自治区,640000,中卫市,640500,10351,6033
2017,宁夏回族自治区,640000,中卫市,640500,10339,6196
2018,宁夏回族自治区,640000,中卫市,640500,12202,8321
2019,宁夏回族自治区,640000,中卫市,640500,11476,7593
2020,宁夏回族自治区,640000,中卫市,640500,12416,8713
2021,宁夏回族自治区,640000,中卫市,640500,12711,9890
2022,宁夏回族自治区,640000,中卫市,640500,9403,7037
2023,宁夏回族自治区,640000,中卫市,640500,5785,4610
2000,新疆维吾尔自治区,650000,乌鲁木齐市,650100,9340,2767
2001,新疆维吾尔自治区,650000,乌鲁木齐市,650100,8383,1765
2002,新疆维吾尔自治区,650000,乌鲁木齐市,650100,12273,3139
2003,新疆维吾尔自治区,650000,乌鲁木齐市,650100,18822,6361
2004,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23689,9105
2005,新疆维吾尔自治区,650000,乌鲁木齐市,650100,24336,10667
2006,新疆维吾尔自治区,650000,乌鲁木齐市,650100,27561,12259
2007,新疆维吾尔自治区,650000,乌鲁木齐市,650100,35278,21379
2008,新疆维吾尔自治区,650000,乌鲁木齐市,650100,37431,26740
2009,新疆维吾尔自治区,650000,乌鲁木齐市,650100,38430,27945
2010,新疆维吾尔自治区,650000,乌鲁木齐市,650100,32169,23474
2011,新疆维吾尔自治区,650000,乌鲁木齐市,650100,33726,23812
2012,新疆维吾尔自治区,650000,乌鲁木齐市,650100,41427,31057
2013,新疆维吾尔自治区,650000,乌鲁木齐市,650100,46062,34675
2014,新疆维吾尔自治区,650000,乌鲁木齐市,650100,47274,31823
2015,新疆维吾尔自治区,650000,乌鲁木齐市,650100,52161,34896
2016,新疆维吾尔自治区,650000,乌鲁木齐市,650100,55411,34272
2017,新疆维吾尔自治区,650000,乌鲁木齐市,650100,59735,37696
2018,新疆维吾尔自治区,650000,乌鲁木齐市,650100,56574,25686
2019,新疆维吾尔自治区,650000,乌鲁木齐市,650100,62610,23968
2020,新疆维吾尔自治区,650000,乌鲁木齐市,650100,53077,21458
2021,新疆维吾尔自治区,650000,乌鲁木齐市,650100,50737,26007
2022,新疆维吾尔自治区,650000,乌鲁木齐市,650100,32888,15456
2023,新疆维吾尔自治区,650000,乌鲁木齐市,650100,20631,10488
2000,新疆维吾尔自治区,650000,克拉玛依市,650200,463,165
2001,新疆维吾尔自治区,650000,克拉玛依市,650200,741,361
2002,新疆维吾尔自治区,650000,克拉玛依市,650200,1789,1165
2003,新疆维吾尔自治区,650000,克拉玛依市,650200,3789,2570
2004,新疆维吾尔自治区,650000,克拉玛依市,650200,3441,2088
2005,新疆维吾尔自治区,650000,克拉玛依市,650200,3202,1938
2006,新疆维吾尔自治区,650000,克拉玛依市,650200,3307,2075
2007,新疆维吾尔自治区,650000,克拉玛依市,650200,4365,3338
2008,新疆维吾尔自治区,650000,克拉玛依市,650200,4275,3390
2009,新疆维吾尔自治区,650000,克拉玛依市,650200,4543,3632
2010,新疆维吾尔自治区,650000,克拉玛依市,650200,4167,3425
2011,新疆维吾尔自治区,650000,克拉玛依市,650200,4648,3894
2012,新疆维吾尔自治区,650000,克拉玛依市,650200,4262,3525
2013,新疆维吾尔自治区,650000,克拉玛依市,650200,4222,3493
2014,新疆维吾尔自治区,650000,克拉玛依市,650200,4964,3814
2015,新疆维吾尔自治区,650000,克拉玛依市,650200,5223,3950
2016,新疆维吾尔自治区,650000,克拉玛依市,650200,6225,4606
2017,新疆维吾尔自治区,650000,克拉玛依市,650200,7305,5347
2018,新疆维吾尔自治区,650000,克拉玛依市,650200,5863,3879
2019,新疆维吾尔自治区,650000,克拉玛依市,650200,7211,4831
2020,新疆维吾尔自治区,650000,克拉玛依市,650200,6003,4096
2021,新疆维吾尔自治区,650000,克拉玛依市,650200,6364,4644
2022,新疆维吾尔自治区,650000,克拉玛依市,650200,4541,3202
2023,新疆维吾尔自治区,650000,克拉玛依市,650200,2294,1704
2000,新疆维吾尔自治区,650000,吐鲁番市,650400,380,68
2001,新疆维吾尔自治区,650000,吐鲁番市,650400,471,63
2002,新疆维吾尔自治区,650000,吐鲁番市,650400,663,249
2003,新疆维吾尔自治区,650000,吐鲁番市,650400,2463,1506
2004,新疆维吾尔自治区,650000,吐鲁番市,650400,2119,1189
2005,新疆维吾尔自治区,650000,吐鲁番市,650400,2582,1669
2006,新疆维吾尔自治区,650000,吐鲁番市,650400,3882,2640
2007,新疆维吾尔自治区,650000,吐鲁番市,650400,4432,3327
2008,新疆维吾尔自治区,650000,吐鲁番市,650400,5292,4151
2009,新疆维吾尔自治区,650000,吐鲁番市,650400,4805,3726
2010,新疆维吾尔自治区,650000,吐鲁番市,650400,4734,3836
2011,新疆维吾尔自治区,650000,吐鲁番市,650400,4688,3665
2012,新疆维吾尔自治区,650000,吐鲁番市,650400,4260,3374
2013,新疆维吾尔自治区,650000,吐鲁番市,650400,4837,3780
2014,新疆维吾尔自治区,650000,吐鲁番市,650400,4938,3487
2015,新疆维吾尔自治区,650000,吐鲁番市,650400,7242,5668
2016,新疆维吾尔自治区,650000,吐鲁番市,650400,7061,5266
2017,新疆维吾尔自治区,650000,吐鲁番市,650400,9066,7343
2018,新疆维吾尔自治区,650000,吐鲁番市,650400,7505,5688
2019,新疆维吾尔自治区,650000,吐鲁番市,650400,9021,6414
2020,新疆维吾尔自治区,650000,吐鲁番市,650400,6952,4874
2021,新疆维吾尔自治区,650000,吐鲁番市,650400,6233,4960
2022,新疆维吾尔自治区,650000,吐鲁番市,650400,4965,3924
2023,新疆维吾尔自治区,650000,吐鲁番市,650400,3058,2567
2000,新疆维吾尔自治区,650000,哈密市,650500,1436,771
2001,新疆维吾尔自治区,650000,哈密市,650500,1091,538
2002,新疆维吾尔自治区,650000,哈密市,650500,1580,733
2003,新疆维吾尔自治区,650000,哈密市,650500,1957,853
2004,新疆维吾尔自治区,650000,哈密市,650500,2460,1120
2005,新疆维吾尔自治区,650000,哈密市,650500,2414,1199
2006,新疆维吾尔自治区,650000,哈密市,650500,2581,1424
2007,新疆维吾尔自治区,650000,哈密市,650500,3391,2129
2008,新疆维吾尔自治区,650000,哈密市,650500,3660,2427
2009,新疆维吾尔自治区,650000,哈密市,650500,4845,3427
2010,新疆维吾尔自治区,650000,哈密市,650500,5396,3942
2011,新疆维吾尔自治区,650000,哈密市,650500,5261,3833
2012,新疆维吾尔自治区,650000,哈密市,650500,5842,4410
2013,新疆维吾尔自治区,650000,哈密市,650500,7123,5246
2014,新疆维吾尔自治区,650000,哈密市,650500,7232,4982
2015,新疆维吾尔自治区,650000,哈密市,650500,8203,5870
